Latitude,Longitude,Street,Hour,Incident_Count,Total_Injured
40.697823,-73.76799,WOOD STREET,0,1,0
40.77904,-73.9435,FDR DRIVE,0,2,0
40.802532,-73.95303,POWELL BOULEVARD,0,1,0
40.722088,-73.85034,Unknown,0,1,0
40.61692,-74.0833,Unknown,0,1,0
40.836414,-73.88936,Unknown,0,1,0
40.856056,-73.83293,HUTCHINSON RIVER PARKWAY,0,1,0
40.685513,-73.97429,HANSON PLACE,0,1,0
40.608864,-73.95154,Unknown,0,1,0
40.75361,-73.78901,192 STREET,0,1,0
40.728794,-73.79868,171 STREET,0,1,0
40.765625,-73.7244,LITTLE NECK PARKWAY,0,1,0
40.869522,-73.84442,E GUN HILL RD,0,1,0
40.71889,-74.002335,Unknown,0,1,0
40.83566,-73.840034,COMMERCE AVENUE,0,1,0
40.842224,-73.88776,Unknown,0,1,0
40.839798,-73.873604,MORRIS PARK AVENUE,0,1,0
40.68837,-73.944916,LEXINGTON AVENUE,0,2,0
40.615795,-73.93937,AVENUE P,0,2,0
40.62273,-73.98842,Unknown,0,1,0
40.72848,-73.80523,164 STREET,0,1,0
0.0000000,0.0000000,AVENUE D,0,1,0
40.86832,-73.83317,BARTOW AVENUE,0,4,0
40.73691,-73.86784,56 AVENUE,0,1,0
40.62343,-73.91023,AVENUE N,0,1,0
40.718304,-73.987404,DELANCEY STREET,0,1,0
40.741753,-73.82528,61 ROAD,0,1,0
40.69119,-73.78409,SAYRES AVENUE,0,1,0
40.68039,-73.949554,NOSTRAND AVE,0,1,0
40.759525,-73.99925,WEST 40 STREET,0,1,0
40.706684,-73.86427,77 AVENUE,0,1,0
40.71352,-73.814865,84 AVENUE,0,1,0
40.74592,-73.986404,EAST 30 STREET,0,2,0
40.584755,-73.94712,BELT PARKWAY,0,4,0
40.620712,-73.98509,60 STREET,0,1,0
40.692184,-73.93136,Unknown,0,1,0
40.640175,-74.08852,Unknown,0,1,0
40.845177,-73.91416,JEROME AVE,0,1,0
40.72919,-73.98724,2 AVENUE,0,1,0
40.646175,-73.920105,RALPH AVENUE,0,1,0
40.600136,-73.99087,86 STREET,0,1,0
40.699512,-73.81461,VANWYCK EXPRESSWAY,0,1,0
40.844944,-73.9174,MACOMBS RD,0,1,0
40.72257,-73.75729,HILLSIDE AVENUE,0,1,0
40.854477,-73.90125,EAST 181 STREET,0,2,0
40.71731,-73.849266,70 AVE,0,1,0
40.765137,-73.81944,NORTHERN BOULEVARD,0,5,0
40.754986,-73.74535,CROSS ISLAND PARKWAY,0,10,0
40.71,-73.86549,Unknown,0,1,0
40.87443,-73.852165,BOSTON ROAD,0,1,0
40.576504,-74.1037,LINCOLN AVENUE,0,1,0
40.61364,-74.08482,Unknown,0,1,0
40.74223,-73.9933,AVENUE OF THE AMERICAS,0,1,0
40.703674,-73.79087,DOUGLAS AVENUE,0,1,0
40.74053,-73.9819,Unknown,0,1,0
40.691948,-73.730675,LINDEN BOULEVARD,0,1,0
40.634556,-73.973854,Unknown,0,1,0
40.626335,-74.174965,Unknown,0,1,0
40.6611,-73.748924,230 PLACE,0,1,0
40.818993,-73.82244,BRINSMADE AVENUE,0,1,0
40.775013,-73.990776,RIVERSIDE BOULEVARD,0,1,0
40.63613,-73.97273,DITMAS AVE,0,1,0
40.766853,-73.82736,UNION STREET,0,1,0
40.612495,-73.97922,65 STREET,0,1,0
40.75379,-73.91548,NORTHERN BOULEVARD,0,1,0
40.86159,-73.92475,DYCKMAN STREET,0,3,0
40.87821,-73.85609,PAULDING AVENUE,0,2,0
40.74049,-73.92967,36 STREET,0,2,0
40.867878,-73.893005,GRAND CONCOURSE,0,1,0
40.66528,-73.98696,Unknown,0,1,0
40.672848,-73.76405,FARMERS BOULEVARD,0,1,0
40.687935,-73.9154,HANCOCK STREET,0,1,0
40.837975,-73.86956,Unknown,0,1,0
40.742477,-73.87314,Unknown,0,1,0
40.713615,-73.96094,Unknown,0,1,0
40.8394,-73.83658,Unknown,0,1,0
40.73284,-73.883835,Unknown,0,1,0
40.814735,-73.82421,Unknown,0,1,0
40.60118,-73.99098,85 STREET,0,1,0
40.832756,-73.86388,Unknown,0,1,0
40.681843,-73.783585,LONG STREET,0,1,0
40.57529,-73.97655,WEST 8 STREET,0,1,0
40.63501,-73.914055,EAST 79 STREET,0,1,0
40.865505,-73.863525,ALLERTON AVENUE,0,2,0
40.696003,-73.9299,LAWTON STREET,0,1,0
40.642242,-73.910774,EAST 88 STREET,0,1,0
40.587303,-73.96036,CONEY ISLAND AVENUE,0,2,0
40.868458,-73.8214,HUTCHINSON RIVER PARKWAY,0,2,0
40.666286,-73.95084,NOSTRAND AVENUE,0,1,0
40.61107,-74.00131,81 STREET,0,2,0
40.598434,-73.99263,BENSON AVENUE,0,1,0
40.67244,-73.89702,Unknown,0,1,0
40.757526,-73.92898,Unknown,0,1,0
40.702477,-73.94065,Unknown,0,1,0
40.826077,-73.81808,Unknown,0,1,0
40.794,-73.94499,Unknown,0,1,0
40.637234,-73.94811,Unknown,0,1,0
40.6131,-73.97858,64 STREET,0,1,0
40.69285,-73.90355,IRVING AVENUE,0,2,0
40.672638,-73.97076,PLAZA STREET WEST,0,1,0
40.680008,-73.82305,117 STREET,0,1,0
40.895794,-73.85945,CARPENTER AVENUE,0,1,0
40.680325,-73.8009,141 STREET,0,1,0
40.699604,-73.90108,Unknown,0,1,0
40.79897,-73.93432,Unknown,0,1,0
40.768536,-73.786705,202 STREET,0,1,0
40.77445,-73.918465,26 STREET,0,1,0
40.634552,-73.91477,EAST 78 STREET,0,1,0
40.63679,-73.95744,FOSTER AVENUE,0,1,0
40.63405,-73.98598,15 AVENUE,0,1,0
40.608433,-74.15544,CHRISTOPHER LANE,0,1,0
40.71038,-73.96867,Unknown,0,1,0
40.740532,-73.87635,CORONA AVENUE,0,2,0
40.72098,-73.98696,ESSEX STREET,0,1,0
40.720642,-73.943275,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.801155,-73.959656,MANHATTAN AVENUE,0,3,0
40.640274,-73.99025,12 AVENUE,0,2,0
40.759396,-73.79941,167 STREET,0,1,0
40.659718,-73.94534,RUTLAND ROAD,0,1,0
40.66922,-73.801094,VAN WYCK EXPWY,0,1,0
40.73011,-73.86509,63 AVENUE,0,1,0
40.869423,-73.825745,Unknown,0,1,0
40.847412,-73.93331,WEST 179 STREET,0,2,0
40.62053,-74.0405,Unknown,0,1,0
40.611675,-73.99931,Unknown,0,1,0
40.728657,-73.863266,63 DRIVE,0,2,0
40.808857,-73.96586,RIVERSIDE DRIVE,0,1,0
40.89204,-73.85814,WHITE PLAINS ROAD,0,1,0
40.843147,-73.93455,Unknown,0,1,0
40.755173,-73.888954,Unknown,0,1,0
40.753788,-73.981606,Unknown,0,1,0
40.663857,-73.99821,Unknown,0,1,0
40.677174,-73.924774,BUFFALO AVENUE,0,1,0
40.611683,-73.94694,AVENUE P,0,4,0
40.812603,-73.887924,Unknown,0,1,0
40.678783,-73.74412,133 AVENUE,0,2,0
40.741863,-73.90751,58 STREET,0,3,0
40.61952,-74.0402,Unknown,0,1,0
40.664616,-73.894875,Unknown,0,1,0
40.82289,-73.94208,Unknown,0,1,0
40.610188,-73.939354,MARINE PARKWAY,0,1,0
40.8442,-73.93566,AUDUBON AVENUE,0,1,0
40.836704,-73.8912,Unknown,0,1,0
40.70233,-73.76613,FARMERS BOULEVARD,0,1,0
40.810173,-73.937416,MADISON AVENUE,0,2,0
40.59697,-73.97459,Unknown,0,1,0
40.737286,-73.85595,OTIS AVENUE,0,1,0
40.84023,-73.880104,EAST TREMONT AVENUE,0,2,0
40.726357,-73.76388,GRAND CENTRAL PKWY,0,1,0
40.63315,-73.96703,CONEY ISLAND AVENUE,0,1,0
40.806965,-73.911674,EAST 141 STREET,0,1,0
40.68989,-73.81819,127 STREET,0,3,0
40.665146,-73.98494,Unknown,0,1,0
40.646927,-74.00126,7 AVENUE,0,1,0
40.797993,-73.936066,Unknown,0,1,0
40.579174,-74.11483,RICHMOND ROAD,0,1,0
40.684937,-73.91014,BUSHWICK AVENUE,0,5,0
40.859074,-73.86755,Unknown,0,1,0
40.768658,-73.87131,Unknown,0,1,0
40.667904,-73.89431,Unknown,0,1,0
40.58922,-73.98672,HARWAY AVENUE,0,1,0
40.853806,-73.855286,NEILL AVENUE,0,1,0
40.86605,-73.90277,Unknown,0,1,0
40.638954,-73.98355,Unknown,0,1,0
40.80929,-73.90313,BRUCKNER EXPRESSWAY,0,1,0
40.681046,-73.94346,TOMPKINS AVENUE,0,1,0
40.67814,-73.84885,89 STREET,0,1,0
40.680054,-73.82886,Unknown,0,1,0
40.882908,-73.908264,Unknown,0,1,0
40.79599,-73.96896,WEST 99 STREET,0,1,0
40.753284,-73.906906,54 ST,0,1,0
40.715015,-73.741646,217 STREET,0,1,0
40.619926,-74.00066,15 AVENUE,0,1,0
40.67043,-73.928185,SAINT JOHNS PLACE,0,2,0
40.75296,-73.8512,SHEA RD,0,1,0
40.676296,-73.74648,135 AVENUE,0,1,0
40.682453,-73.88723,RIDGEWOOD AVENUE,0,1,0
40.66706,-73.7392,LAURELTON PARKWAY,0,2,0
40.649673,-73.91232,Unknown,0,1,0
40.64703,-74.012,4 AVENUE,0,1,0
40.712772,-73.77201,90 AVENUE,0,1,0
40.719566,-73.91239,Unknown,0,1,0
40.70028,-73.941154,BROADWAY,0,2,0
40.62551,-74.07599,BROAD STREET,0,1,0
40.597706,-73.784805,BEACH 54 STREET,0,1,0
40.756866,-73.93039,Unknown,0,1,0
40.77124,-73.84371,30 AVENUE,0,1,0
40.667168,-73.93406,SCHENECTADY AVE,0,1,0
40.635334,-73.9723,Unknown,0,1,0
40.812073,-73.93604,MADISON AVENUE,0,1,0
40.600555,-73.94064,Unknown,0,1,0
40.630905,-73.920425,AVENUE I,0,2,0
40.734314,-73.93803,GREENPOINT AVENUE,0,4,0
40.647114,-73.94338,TILDEN AVENUE,0,1,0
40.766815,-73.83038,137 STREET,0,1,0
40.759365,-73.914276,NEWTOWN ROAD,0,1,0
40.741825,-73.85418,Unknown,0,1,0
40.863235,-73.92693,THAYER STREET,0,1,0
40.67343,-73.98458,Unknown,0,1,0
40.65207,-74.00676,4 AVENUE,0,1,0
40.654434,-73.90898,Unknown,0,1,0
40.85586,-73.86476,Unknown,0,1,0
40.606815,-73.98426,Unknown,0,1,0
40.59607,-73.98413,86 STREET,0,1,0
40.858788,-73.92291,HARLEM RIVER DRIVE,0,5,0
40.745472,-73.8661,44 AVENUE,0,1,0
40.642548,-74.016655,57 STREET,0,1,0
40.676693,-73.74221,228 STREET,0,1,0
40.637196,-74.14953,RICHMOND TERRACE,0,2,0
40.75604,-73.99066,Unknown,0,1,0
40.727757,-73.89229,GRAND AVENUE,0,1,0
40.694576,-73.95615,BEDFORD AVENUE,0,11,0
40.740097,-73.871346,Unknown,0,1,0
40.70638,-73.79998,161 STREET,0,1,0
40.89004,-73.85584,Unknown,0,1,0
40.695095,-73.93845,Unknown,0,1,0
40.754826,-73.97569,Unknown,0,1,0
40.843567,-73.93421,AMSTERDAM AVE,0,1,0
40.754616,-73.997116,WEST 35 STREET,0,1,0
40.69302,-73.837364,Unknown,0,1,0
40.71122,-73.72827,CROSS ISLAND PARKWAY,0,5,0
40.70591,-73.809105,Unknown,0,1,0
40.71181,-73.78785,HILLSIDE AVENUE,0,1,0
40.851856,-73.843864,Unknown,0,1,0
40.664127,-73.94409,LAMONT COURT,0,1,0
40.755745,-73.943115,Unknown,0,1,0
40.80821,-73.95056,Unknown,0,1,0
40.868805,-73.89055,EAST 197 STREET,0,1,0
40.72877,-74.007095,WEST HOUSTON STREET,0,1,0
40.69595,-73.93764,VERNON AVENUE,0,1,0
40.85154,-73.918335,POPHAM AVENUE,0,2,0
40.648117,-73.97135,Unknown,0,1,0
40.67431,-73.91739,Unknown,0,1,0
40.687504,-73.91465,BUSHWICK AVENUE,0,1,0
40.828445,-73.94155,SAINT NICHOLAS PLACE,0,1,0
0.0000000,0.0000000,MC GUINNESS BOULEVARD,0,1,0
40.70107,-73.80787,Unknown,0,1,0
40.815826,-73.947044,WEST 134 STREET,0,4,0
40.746555,-73.82621,MAIN STREET,0,2,0
40.62349,-74.000534,14 AVENUE,0,1,0
40.65393,-73.86744,Unknown,0,1,0
40.674225,-73.79986,141 STREET,0,1,0
40.84353,-73.89401,CROSS BRONX EXPY,0,2,0
40.81662,-73.86571,ROSEDALE AVENUE,0,1,0
40.635063,-73.97202,Unknown,0,1,0
40.76319,-73.80644,NORTHERN BOULEVARD,0,1,0
40.65461,-73.922,KINGS HIGHWAY,0,1,0
40.698418,-73.80106,LIBERTY AVENUE,0,2,0
40.845837,-73.8255,BRUCKNER BOULEVARD,0,1,0
40.559383,-74.15393,GIFFORDS LANE,0,1,0
40.841274,-73.91762,JEROME AVENUE,0,2,0
40.764736,-73.98222,WEST 55 STREET,0,1,0
40.673916,-73.893456,Unknown,0,1,0
40.75657,-73.87585,Unknown,0,2,0
40.727867,-73.99315,LAFAYETTE STREET,0,2,0
40.729927,-73.810936,Unknown,0,1,0
40.68963,-73.92741,PATCHEN AVENUE,0,1,0
40.86346,-73.89127,Unknown,0,1,0
40.726406,-73.908485,Unknown,0,2,0
40.584522,-73.949,BELT PARKWAY,0,2,0
40.883377,-73.87957,Unknown,0,1,0
40.631557,-74.00787,Unknown,0,1,0
40.623463,-74.025116,Unknown,0,1,0
40.84603,-73.93034,CROSS BRONX EXPY,0,1,0
40.64443,-73.94864,Unknown,0,1,0
40.72017,-73.98357,Unknown,0,1,0
40.630787,-73.99568,NEW UTRECHT AVENUE,0,1,0
40.655643,-73.920586,Unknown,0,1,0
40.73115,-73.95178,MCGUINNESS BLVD,0,1,0
40.744453,-73.92983,QUEENS BOULEVARD,0,1,0
40.66743,-73.76676,NORTH CONDUIT AVENUE,0,1,0
40.767532,-73.953255,EAST 73 STREET,0,1,0
40.748302,-73.97835,LEXINGTON AVENUE,0,2,0
40.667027,-73.911026,SUTTER AVENUE,0,1,0
40.75982,-73.9139,44 STREET,0,1,0
40.65851,-73.89081,Unknown,0,2,0
40.716385,-73.96143,NORTH 3 STREET,0,2,0
40.607197,-74.09393,Unknown,0,1,0
40.719284,-73.93869,Unknown,0,1,0
40.691048,-73.966415,Unknown,0,1,0
40.75819,-73.82318,SANFORD AVENUE,0,2,0
40.837933,-73.87167,MANSION STREET,0,1,0
40.741234,-73.84573,GRAND CENTRAL PKWY,0,5,0
40.88051,-73.9007,WEST 234 STREET,0,1,0
40.71421,-73.794205,170 STREET,0,1,0
40.707954,-73.83715,PARK LANE SOUTH,0,1,0
40.60959,-73.75585,Unknown,0,1,0
40.774967,-73.9568,EAST 80 STREET,0,1,0
40.766533,-73.9783,Unknown,0,1,0
40.730274,-73.88722,Unknown,0,1,0
40.866066,-73.89851,Unknown,0,1,0
40.749783,-73.80289,164 STREET,0,3,0
40.759438,-73.91309,31 AVENUE,0,1,0
40.676857,-73.87101,Unknown,0,1,0
40.87877,-73.87283,Unknown,0,1,0
40.67295,-73.92517,BUFFALO AVENUE,0,3,0
40.644512,-73.963135,BEVERLEY ROAD,0,1,0
40.74848,-73.87577,Unknown,0,1,0
40.70049,-73.90134,ONDERDONK AVENUE,0,1,0
40.782833,-73.95948,5 AVENUE,0,1,0
40.750076,-73.77894,Unknown,0,1,0
40.727222,-73.74681,89 AVENUE,0,1,0
40.584366,-73.98292,Unknown,0,1,0
40.68502,-73.97123,FULTON STREET,0,1,0
40.78178,-73.98508,RIVERSIDE DRIVE,0,1,0
40.89845,-73.85431,NEREID AVENUE,0,2,0
40.743767,-73.83748,VAN WYCK EXPWY,0,3,0
40.67062,-73.809235,Unknown,0,1,0
40.73639,-73.90972,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.704346,-73.940956,Unknown,0,1,0
40.707848,-73.956276,SOUTH 9 STREET,0,1,0
40.80003,-73.954865,WEST 111 STREET,0,1,0
40.63137,-73.95746,Unknown,0,1,0
40.663918,-73.92124,Unknown,0,1,0
40.68685,-73.92349,Unknown,0,1,0
40.69334,-73.96689,WASHINGTON AVENUE,0,1,0
40.754684,-73.9797,Unknown,0,1,0
40.672855,-73.87131,EUCLID AVENUE,0,1,0
40.7266,-73.93066,BROOKLYN QUEENS EXPRESSWAY,0,1,0
40.66996,-73.90889,OSBORN STREET,0,1,0
40.745544,-73.92393,43 AVENUE,0,1,0
40.663906,-73.76043,145 ROAD,0,1,0
40.671032,-73.93927,SAINT JOHNS PLACE,0,4,0
40.82201,-73.85827,LAFAYETTE AVENUE,0,2,0
40.67011,-73.912796,Unknown,0,1,0
40.85551,-73.89289,Unknown,0,1,0
40.53284,-74.20726,LENEVAR AVENUE,0,1,0
40.634632,-73.91463,Unknown,0,1,0
40.665134,-73.99669,GOWANUS EXPY (BQE),0,2,0
40.753677,-73.914474,NORTHERN BOULEVARD,0,1,0
40.82723,-73.88999,Unknown,0,1,0
40.698376,-73.983055,NASSAU STREET,0,1,0
40.666603,-73.73605,Unknown,0,1,0
40.660316,-73.913216,RIVERDALE AVENUE,0,1,0
40.704525,-73.86939,79 LANE,0,1,0
40.71058,-73.96643,Unknown,0,1,0
40.711643,-73.94392,GRAHAM AVENUE,0,1,0
40.70712,-73.94551,Unknown,0,1,0
40.857933,-73.892876,Unknown,0,1,0
40.677483,-73.93033,UTICA AVENUE,0,5,0
40.701454,-73.90181,Unknown,0,1,0
40.60557,-73.91465,EAST 64 STREET,0,1,0
40.70742,-73.79716,164 STREET,0,1,0
40.82245,-73.90183,Unknown,0,1,0
40.758747,-73.88312,Unknown,0,1,0
40.82384,-73.87128,Unknown,0,1,0
40.72735,-73.72408,CROSS ISLAND PARKWAY,0,1,0
40.84707,-73.89597,Unknown,0,1,0
40.82385,-73.88862,Unknown,0,1,0
40.63905,-73.92593,Unknown,0,1,0
40.703598,-74.01439,STATE ST,0,1,0
40.794178,-73.95118,Unknown,0,1,0
40.903763,-73.84325,CRANFORD AVENUE,0,1,0
40.657516,-73.8931,LINDEN BOULEVARD,0,2,0
40.653717,-73.93188,Unknown,0,1,0
40.668823,-73.97333,PROSPECT PARK WEST,0,1,0
40.62782,-74.12126,CLOVE ROAD,0,2,0
40.798576,-73.97316,RIVERSIDE DRIVE,0,1,0
40.745388,-73.71508,Unknown,0,2,0
40.836403,-73.875595,CROSS BRONX EXPY,0,2,0
40.73796,-73.93588,BORDEN AVENUE,0,1,0
40.678364,-73.77949,BREWER BOULEVARD,0,2,0
40.691208,-73.813545,LIBERTY AVENUE,0,1,0
40.713158,-73.79727,167 STREET,0,1,0
40.881866,-73.91115,Unknown,0,1,0
40.85657,-73.8837,Unknown,0,1,0
40.684143,-73.86152,Unknown,0,1,0
40.52782,-74.18882,HUGUENOT AVENUE,0,1,0
40.660423,-73.89311,Unknown,0,1,0
40.76615,-73.919785,33 STREET,0,1,0
40.75114,-73.9345,Unknown,0,2,0
40.654297,-73.72629,Unknown,0,1,0
40.783566,-73.947586,2 AVENUE,0,1,0
40.62903,-74.16476,Unknown,0,1,0
40.73091,-73.86084,97 STREET,0,1,0
40.68772,-73.79988,110 AVENUE,0,1,0
40.64495,-73.9249,KINGS HIGHWAY,0,2,0
40.749897,-73.93782,QUEENS PLAZA NORTH,0,2,0
40.703667,-73.9269,KNICKERBOCKER AVENUE,0,1,0
40.87004,-73.8997,UNIVERSITY AVENUE,0,1,0
40.73425,-73.86336,LONG ISLAND EXPRESSWAY,0,2,0
40.62058,-73.9964,16 AVENUE,0,1,0
40.722343,-73.77717,GRAND CENTRAL PKWY,0,3,0
40.895195,-73.859795,Unknown,0,1,0
40.54653,-74.180435,ARDEN AVENUE,0,3,0
40.713757,-73.993706,Unknown,0,1,0
40.565884,-74.1089,MILL ROAD,0,1,0
40.78009,-73.9194,19 STREET,0,1,0
40.664417,-73.76975,Unknown,0,1,0
40.750492,-73.751205,LONG ISLAND EXPRESSWAY,0,1,0
40.67932,-73.992714,Unknown,0,1,0
40.67332,-73.8464,PITKIN AVENUE,0,1,0
40.585693,-73.95173,Unknown,0,1,0
40.735424,-73.974754,EAST 23 STREET,0,1,0
40.844917,-73.926384,CROSS BRONX EXPY,0,7,0
40.684082,-73.764656,178 PL,0,1,0
40.573196,-73.99278,SURF AVENUE,0,1,0
40.61779,-73.99413,Unknown,0,1,0
40.833237,-73.94291,Unknown,0,1,0
40.765877,-73.98883,Unknown,0,1,0
40.806076,-73.92564,Unknown,0,1,0
40.760105,-73.77013,Unknown,0,2,0
40.71294,-73.82387,VANWYCK EXPRESSWAY,0,1,0
40.752155,-73.89995,62 STREET,0,1,0
40.682106,-73.84584,94 STREET,0,2,0
40.700478,-73.92534,SUYDAM STREET,0,2,0
40.690857,-73.89244,Unknown,0,1,0
40.723663,-73.86864,Unknown,0,1,0
40.76652,-73.82753,Unknown,0,1,0
40.68704,-73.90575,CHAUNCEY STREET,0,1,0
40.724285,-73.9756,EAST 9 STREET,0,1,0
40.7154,-73.92693,GRAND STREET,0,1,0
40.811584,-73.90868,CONCORD AVENUE,0,1,0
40.63387,-74.10439,Unknown,0,1,0
40.802467,-73.958694,WEST 112 STREET,0,1,0
40.820095,-73.89024,SHERIDAN EXPRESSWAY,0,1,0
40.81612,-73.926636,PARK AVENUE,0,1,0
40.67481,-73.73672,Unknown,0,1,0
40.678364,-73.90822,Unknown,0,1,0
40.678757,-73.95869,Unknown,0,1,0
0.0000000,0.0000000,188 STREET,0,1,0
40.870777,-73.81923,HUTCHINSON RIVER PARKWAY,0,2,0
0.0000000,0.0000000,BAY STREET,0,1,0
40.682106,-73.74126,Unknown,0,1,0
40.69912,-73.73604,Unknown,0,1,0
40.666023,-73.86371,Unknown,0,1,0
40.69366,-73.852165,WOODHAVEN BLVD,0,1,0
40.67165,-73.741005,Unknown,0,1,0
40.65855,-73.76616,182 STREET,0,1,0
40.72408,-73.837105,GRAND CENTRAL PKWY,0,1,0
40.839798,-73.873604,EAST TREMONT AVENUE,0,1,0
40.86877,-73.83173,BARTOW AVE,0,1,0
40.83898,-73.9186,MARCY PLACE,0,1,0
40.88731,-73.86412,EAST 223 STREET,0,1,0
40.880173,-73.87097,Unknown,0,1,0
40.716927,-74.000824,CENTRE STREET,0,1,0
40.645794,-73.9602,REGENT PLACE,0,1,0
40.74608,-73.974945,EAST 36 STREET,0,2,0
40.534096,-74.1863,AMBOY ROAD,0,1,0
40.87078,-73.90686,BAILEY AVENUE,0,1,0
40.746937,-73.89862,65 STREET,0,1,0
40.815006,-73.84525,ZEREGA AVENUE,0,1,0
40.756355,-73.87511,Unknown,0,1,0
40.671474,-73.93088,STERLING PLACE,0,1,0
40.820538,-73.930855,MAJOR DEEGAN EXPRESSWAY,0,1,0
40.68176,-73.823906,117 STREET,0,1,0
40.65269,-73.86382,BELT PARKWAY,0,1,0
40.69635,-73.94071,MARCUS GARVEY BOULEVARD,0,1,0
40.760857,-73.961075,1 AVENUE,0,1,0
40.737785,-73.93496,VANDAM STREET,0,3,0
40.826878,-73.91176,Unknown,0,1,0
40.743114,-73.77114,CLEARVIEW EXPRESSWAY,0,1,0
40.575573,-73.99432,MERMAID AVENUE,0,1,0
40.70119,-73.807884,SUTPHIN BLVD,0,1,0
40.603344,-73.93684,GERRITSEN AVENUE,0,3,0
40.637585,-74.119934,CHAPPELL STREET,0,1,0
40.862747,-73.90494,WEST FORDHAM ROAD,0,3,0
40.78377,-73.98391,WEST 77 STREET,0,1,0
40.8666,-73.895454,EAST KINGSBRIDGE ROAD,0,2,0
40.65432,-73.91788,EAST 93 STREET,0,1,0
40.803905,-73.91844,SAINT ANNS PLACE,0,1,0
40.663883,-73.9841,14 STREET,0,1,0
40.627285,-74.12366,FOREST AVENUE,0,1,0
40.593426,-73.93477,Unknown,0,1,0
40.74063,-73.9789,Unknown,0,1,0
40.765156,-73.91854,Unknown,0,1,0
40.82129,-73.86605,Unknown,0,1,0
40.87683,-73.86472,TILDEN STREET,0,1,0
40.6828,-73.90638,BUSHWICK AVENUE,0,1,0
40.633278,-73.983185,16 AVENUE,0,1,0
40.783974,-73.97031,CENTRAL PARK WEST,0,1,0
40.71946,-73.89117,69 STREET,0,1,0
40.895912,-73.84863,BRUNER AVENUE,0,1,0
40.654312,-73.90974,BOYLAND STREET,0,1,0
40.74163,-73.944595,49 AVE,0,1,0
40.718887,-73.8416,72 ROAD,0,1,0
40.71535,-73.95068,Unknown,0,1,0
40.84334,-73.82515,MACDONOUGH PLACE,0,1,0
40.676968,-73.83527,SUTTER AVENUE,0,1,0
40.842175,-73.85601,Unknown,0,1,0
40.74562,-73.85953,Unknown,0,1,0
40.83492,-73.944244,Unknown,0,1,0
40.82364,-73.87994,BRUCKNER BOULEVARD,0,2,0
40.67232,-73.98933,Unknown,0,1,0
40.82996,-73.90178,Unknown,0,1,0
40.61593,-73.91312,EAST 63 STREET,0,1,0
40.83661,-73.92234,GRANT HIGHWAY,0,1,0
40.68484,-73.90672,Unknown,0,1,0
40.758255,-73.7772,CLEARVIEW EXPRESSWAY,0,1,0
40.78961,-73.97362,WEST 89 STREET,0,1,0
40.658577,-73.89063,PENNSYLVANIA AVENUE,0,15,0
40.61208,-74.08527,TARGEE STREET,0,1,0
40.638268,-74.0788,VICTORY BOULEVARD,0,2,0
40.66843,-73.91919,PITKIN AVENUE,0,1,0
40.68812,-73.9117,EVERGREEN AVENUE,0,1,0
40.772346,-73.826584,29 AVENUE,0,1,0
40.66157,-73.91548,SARATOGA AVENUE,0,1,0
40.73401,-74.00457,BLEECKER STREET,0,1,0
40.712883,-73.79715,Unknown,0,1,0
40.631542,-74.14891,WALKER STREET,0,2,0
40.889427,-73.86295,EAST 226 STREET,0,1,0
40.75337,-73.974655,EAST 45 STREET,0,2,0
40.740856,-74.005165,WEST 14 STREET,0,1,0
40.828403,-73.84391,BRUCKNER EXPY,0,1,0
40.681145,-73.84013,100 STREET,0,1,0
40.75682,-73.749596,Unknown,0,1,0
40.704178,-73.88953,70 AVENUE,0,1,0
40.825695,-73.89913,EAST 166 STREET,0,1,0
40.667862,-73.85073,151 AVENUE,0,1,0
40.61324,-74.12045,VICTORY BOULEVARD,0,1,0
40.83022,-73.94769,WEST 151 STREET,0,2,0
40.655827,-73.898605,DE WITT AVENUE,0,1,0
40.777905,-73.98209,AMSTERDAM AVENUE,0,2,0
40.86219,-73.8717,BRONX RIVER PARKWAY,0,1,0
40.812347,-73.90476,Unknown,0,1,0
40.633347,-73.99387,52 STREET,0,1,0
40.689934,-73.842545,Unknown,0,1,0
40.816902,-73.88926,Unknown,0,1,0
40.816677,-73.893845,BRUCKNER EXPRESSWAY,0,1,0
40.64507,-73.95803,FLATBUSH AVENUE,0,3,0
40.63757,-74.014565,61 ST,0,1,0
40.671085,-73.736275,LAURELTON PARKWAY,0,4,0
40.83511,-73.91945,WALTON AVENUE,0,2,0
40.820435,-73.93623,WEST 145 ST BRIDGE,0,1,0
40.64721,-73.970436,Unknown,0,1,0
40.620903,-74.006805,74 STREET,0,2,0
40.611073,-74.00896,Unknown,0,1,0
40.665257,-73.92291,Unknown,0,1,0
40.57274,-74.13847,RICHMOND ROAD,0,1,0
40.55349,-74.13178,HYLAN BOULEVARD,0,1,0
40.827057,-73.95202,WEST 145 STREET,0,2,0
40.618168,-74.01455,Unknown,0,1,0
40.739956,-73.89421,QUEENS BOULEVARD,0,2,0
40.672226,-73.94472,BROOKLYN AVENUE,0,1,0
40.667076,-73.99507,3 AVE,0,1,0
40.608006,-73.99473,20 AVENUE,0,1,0
40.615753,-74.08754,Unknown,0,1,0
40.71591,-73.80443,Unknown,0,1,0
40.631462,-74.0278,BAY RIDGE PARKWAY,0,1,0
40.72028,-73.86548,FURMANVILLE AVENUE,0,1,0
40.636932,-73.99982,52 STREET,0,1,0
